REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
1,4,6,50,100,1,GP0,Exp,Bin,0.49211582849759755,0.6308928730309074,0.6618693001270687,1.1223827448177226
1,4,6,50,100,1,GP0,Exp,BBin,0.0,0.0,0.4857142857142857,0.9788773948255203
1,4,6,50,100,1,GP0,ExpQ,Bin,0.5342576637456845,0.6591573848012047,0.6876609096528717,1.1266527283780106
1,4,6,50,100,1,GP0,ExpQ,BBin,0.0,0.0,0.4857142857142857,0.9604749663308974
1,4,6,50,100,10,Flat,Exp,Bin,0.9393689976224214,0.9430137704702172,0.9538475474442899,3.134980554414341
1,4,6,50,100,10,Flat,Exp,BBin,0.6438725201526037,0.8268495516240224,0.7748611721241255,3.0624376572255763
1,4,6,50,100,10,GP0,Exp,Bin,0.9393689976224214,0.9430137704702171,0.9538475474442899,3.056331930188481
1,4,6,50,100,10,GP0,Exp,BBin,0.6438725201526037,0.8268495516240224,0.7748611721241255,3.0361542816347313
1,4,6,50,100,10,GP0,ExpQ,Bin,0.9393689976224214,0.9430137704702171,0.9538475474442899,3.110399210858701
1,4,6,50,100,10,GP0,ExpQ,BBin,0.6438725201526037,0.8268495516240224,0.7748611721241255,3.0334875652943363
1,4,6,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,3.608670780123002
1,4,6,50,100,20,Flat,Exp,BBin,0.4442679467832628,0.5859206377725285,0.6634002062184251,3.2998389842105063
1,4,6,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,3.5625260443906757
1,4,6,50,100,20,GP0,Exp,BBin,0.33154312300755334,0.5707770448446882,0.6221710168382552,3.2514791353650385
1,4,6,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,3.598616912358884
1,4,6,50,100,20,GP0,ExpQ,BBin,0.0,0.0,0.48487322138506117,3.128381487692296
1,4,6,100,1,1,Flat,Exp,Bin,0.45474393409660424,0.5778854057946154,0.6599598228689385,1.263129219967722
1,4,6,100,1,1,Flat,Exp,BBin,0.4766765684389239,0.6208105284466214,0.6893974155139915,1.2419701330511508
1,4,6,100,1,1,GP0,Exp,Bin,0.4551744210097095,0.5920398644820033,0.6345488348836614,1.2481780045620197
1,4,6,100,1,1,GP0,Exp,BBin,0.4766765684389239,0.6208105284466214,0.6893974155139915,1.2613661990522211
1,4,6,100,1,1,GP0,ExpQ,Bin,0.4766765684389239,0.6208105284466214,0.6893974155139915,1.2351061332511775
1,4,6,100,1,1,GP0,ExpQ,BBin,0.4766765684389239,0.6208105284466214,0.6893974155139915,1.2393443750739437
1,4,6,100,1,10,Flat,Exp,Bin,0.28335018210521945,0.5355638066801991,0.6091074211511196,4.2192975588239445
1,4,6,100,1,10,Flat,Exp,BBin,0.28335018210521945,0.5355638066801991,0.6091074211511196,4.199553615112024
1,4,6,100,1,10,GP0,Exp,Bin,0.5503948455523034,0.6473531943029944,0.6887429251333625,4.254098041578018
1,4,6,100,1,10,GP0,Exp,BBin,0.28335018210521945,0.5355638066801991,0.6091074211511196,4.191529520947651
1,4,6,100,1,10,GP0,ExpQ,Bin,0.5693296660716894,0.6675626247981095,0.7046391224047064,4.200185835007862
1,4,6,100,1,10,GP0,ExpQ,BBin,0.28335018210521945,0.5355638066801991,0.6091074211511196,4.144832292701426
1,4,6,100,1,20,Flat,Exp,Bin,1.0,1.0,1.0,4.860092505840693
1,4,6,100,1,20,Flat,Exp,BBin,0.753774382663521,0.8676252320610456,0.8389956992284763,4.618556543471965
1,4,6,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,4.83367498605712
1,4,6,100,1,20,GP0,Exp,BBin,1.0,1.0000000000000002,1.0,4.832634458250067
1,4,6,100,1,20,GP0,ExpQ,Bin,1.0,1.0000000000000002,1.0,4.8903635847272
1,4,6,100,1,20,GP0,ExpQ,BBin,1.0,1.0000000000000002,1.0,4.8256637207313045
1,4,6,100,10,1,Flat,Exp,Bin,0.8859615122150949,0.8809883469915011,0.9143448515377263,1.2321767194629842
1,4,6,100,10,1,Flat,Exp,BBin,0.27480577136514983,0.526631514181264,0.6079080841755357,1.1298993998979545
1,4,6,100,10,1,GP0,Exp,Bin,0.9142048361852508,0.9131408833051033,0.9356052183361921,1.215802248586514
1,4,6,100,10,1,GP0,Exp,BBin,0.6572338657557013,0.8335493530485399,0.7855880309277815,1.17618548282763
1,4,6,100,10,1,GP0,ExpQ,Bin,0.8638724562833497,0.8796675913599482,0.8984435980566461,1.2346737297473305
1,4,6,100,10,1,GP0,ExpQ,BBin,0.4596094377139259,0.5936288222634607,0.6813362700392457,1.1014894973318434
1,4,6,100,10,10,Flat,Exp,Bin,1.0,1.0000000000000002,1.0,3.8028911926085405
1,4,6,100,10,10,Flat,Exp,BBin,0.6994833635671283,0.849347179646708,0.8069079103206617,3.724780319081095
1,4,6,100,10,10,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,3.753902522467049
1,4,6,100,10,10,GP0,Exp,BBin,0.6994833635671283,0.849347179646708,0.8069079103206617,3.655657864528038
1,4,6,100,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.82443153719741
1,4,6,100,10,10,GP0,ExpQ,BBin,0.6994833635671283,0.849347179646708,0.8069079103206617,3.715164075919439
1,4,6,100,10,20,Flat,Exp,Bin,1.0,1.0,1.0,6.011770461897233
1,4,6,100,10,20,Flat,Exp,BBin,0.6856621636272239,0.8438933370158781,0.8002735332268116,5.770377542654741
1,4,6,100,10,20,GP0,Exp,Bin,1.0,1.0,1.0,6.028230589263488
1,4,6,100,10,20,GP0,Exp,BBin,1.0,1.0,1.0,6.0307514308148
1,4,6,100,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.018716001597234
1,4,6,100,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,6.0274084726244785
1,4,6,100,100,1,Flat,Exp,Bin,0.8769051410912387,0.857125439027615,0.9092633203642434,1.3846932094224822
1,4,6,100,100,1,Flat,Exp,BBin,0.4005716480802544,0.507747293615367,0.6377309139453177,1.2663120589814871
1,4,6,100,100,1,GP0,Exp,Bin,0.7556995677243209,0.7829158773626316,0.8338443374094232,1.3608795622313745
1,4,6,100,100,1,GP0,Exp,BBin,0.4005716480802544,0.507747293615367,0.6377309139453177,1.2662036174709506
1,4,6,100,100,1,GP0,ExpQ,Bin,0.9401800894150243,0.9192455290226371,0.9557456296733867,1.3897531593785972
1,4,6,100,100,1,GP0,ExpQ,BBin,0.4157896717383942,0.5257470836081798,0.6496847816765103,1.2538171023097087
1,4,6,100,100,10,Flat,Exp,Bin,1.0,1.0000000000000002,1.0,5.053129943646126
1,4,6,100,100,10,Flat,Exp,BBin,0.42040185471406494,0.6236202838866748,0.6723502022908507,4.777803615563427
1,4,6,100,100,10,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,4.991392129327201
1,4,6,100,100,10,GP0,Exp,BBin,0.8067607956302174,0.8839923070299046,0.8707250033385603,4.802617931090363
1,4,6,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,5.094713051597845
1,4,6,100,100,10,GP0,ExpQ,BBin,0.8067607956302174,0.8839923070299047,0.8707250033385603,4.8287886949112995
1,4,6,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.48834979523325
1,4,6,100,100,20,Flat,Exp,BBin,0.7205034701799788,0.8570083778756555,0.819288030372914,5.226620045722748
1,4,6,100,100,20,GP0,Exp,Bin,1.0,0.9999999999999998,1.0,5.472786143132642
1,4,6,100,100,20,GP0,Exp,BBin,0.5025125628140703,0.6649221007618951,0.7071067811865476,5.114348399585785
1,4,6,100,100,20,GP0,ExpQ,Bin,1.0,0.9999999999999998,1.0,5.494902085228425
1,4,6,100,100,20,GP0,ExpQ,BBin,0.5025125628140703,0.6649221007618951,0.7071067811865476,5.043141405707708
1,4,12,25,1,1,Flat,Exp,Bin,0.87468671679198,0.8810136858800537,0.9139076937674137,1.0425637565994281
1,4,12,25,1,1,Flat,Exp,BBin,0.5121533721328312,0.6356954254856971,0.7325198740332296,0.9379022611538151
1,4,12,25,1,1,GP0,Exp,Bin,0.87468671679198,0.8810136858800537,0.9139076937674137,0.9977304432753842
1,4,12,25,1,1,GP0,Exp,BBin,0.5977833392920986,0.77224473000377,0.7710996009560598,0.9836963144032362
1,4,12,25,1,1,GP0,ExpQ,Bin,0.5977833392920986,0.77224473000377,0.7710996009560598,0.9833846949226207
1,4,12,25,1,1,GP0,ExpQ,BBin,0.5977833392920986,0.77224473000377,0.7710996009560598,1.0044662885286797
1,4,12,25,1,10,Flat,Exp,Bin,0.49287774972953485,0.6485927197001512,0.6973531170526261,4.264116805178183
1,4,12,25,1,10,Flat,Exp,BBin,0.49287774972953485,0.6485927197001512,0.6973531170526261,4.264789018563194
1,4,12,25,1,10,GP0,Exp,Bin,0.659331785606137,0.8210046276502001,0.7823483658302364,4.493253989991862
1,4,12,25,1,10,GP0,Exp,BBin,0.659331785606137,0.8210046276502001,0.7823483658302364,4.405857684626394
1,4,12,25,1,10,GP0,ExpQ,Bin,0.659331785606137,0.8210046276502001,0.7823483658302364,4.484821200961545
1,4,12,25,1,10,GP0,ExpQ,BBin,0.659331785606137,0.8210046276502002,0.7823483658302364,4.445035439893251
1,4,12,25,1,20,Flat,Exp,Bin,0.6851385390428212,0.8346225632867709,0.7934920476158722,5.025511340003744
1,4,12,25,1,20,Flat,Exp,BBin,0.3045733144743046,0.5372825443502818,0.6046415449251419,4.80627294972694
1,4,12,25,1,20,GP0,Exp,Bin,0.6851385390428212,0.8346225632867709,0.7934920476158722,5.11553649688645
1,4,12,25,1,20,GP0,Exp,BBin,0.6851385390428212,0.8346225632867709,0.7934920476158722,5.04735104750369
1,4,12,25,1,20,GP0,ExpQ,Bin,0.6851385390428212,0.8346225632867709,0.7934920476158722,5.327234557947915
1,4,12,25,1,20,GP0,ExpQ,BBin,0.6851385390428212,0.8346225632867709,0.7934920476158722,5.225215690391829
1,4,12,25,10,1,Flat,Exp,Bin,0.6670366259711431,0.7832496617837514,0.7643261927183838,1.2728246219334285
1,4,12,25,10,1,Flat,Exp,BBin,0.0,-1.0670419328970123e-15,0.48304589153964794,1.035342856667756
1,4,12,25,10,1,GP0,Exp,Bin,0.6389167502507522,0.8115462103371829,0.7702079842374077,1.1795542334198252
1,4,12,25,10,1,GP0,Exp,BBin,0.5317002881844379,0.6863432318924408,0.7050678752777039,1.1460155199086173
1,4,12,25,10,1,GP0,ExpQ,Bin,0.4510521500457456,0.6157154307973524,0.6619889547851574,1.152688030824699
1,4,12,25,10,1,GP0,ExpQ,BBin,0.4510521500457456,0.6157154307973524,0.6619889547851574,1.1494231106762434
1,4,12,25,10,10,Flat,Exp,Bin,1.0,1.0,1.0,4.738030948526328
1,4,12,25,10,10,Flat,Exp,BBin,0.6065205171444632,0.7794208615846654,0.7629479354705706,4.497712847681419
1,4,12,25,10,10,GP0,Exp,Bin,1.0,1.0,1.0,4.6602820845457025
1,4,12,25,10,10,GP0,Exp,BBin,1.0,1.0,1.0,4.609168114940119
1,4,12,25,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.612410530379591
1,4,12,25,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,4.543102503508466
1,4,12,25,10,20,Flat,Exp,Bin,0.7468171296296295,0.8263837960950986,0.8444612211927559,4.283160529238511
1,4,12,25,10,20,Flat,Exp,BBin,0.7468171296296295,0.8263837960950988,0.8444612211927559,4.217939826536421
1,4,12,25,10,20,GP0,Exp,Bin,1.0,1.0,1.0,4.399929197506827
1,4,12,25,10,20,GP0,Exp,BBin,1.0,1.0,1.0,4.274502341047831
1,4,12,25,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.420399616896034
1,4,12,25,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.044317944762706
1,4,12,25,100,1,Flat,Exp,Bin,0.8695733184274269,0.8933854039272483,0.900091850793728,1.4026372285414042
1,4,12,25,100,1,Flat,Exp,BBin,0.0,-1.0166895989617942e-15,0.4864839839775475,1.1547621332059004
1,4,12,25,100,1,GP0,Exp,Bin,0.8695733184274269,0.8933854039272483,0.900091850793728,1.3464411961277278
1,4,12,25,100,1,GP0,Exp,BBin,0.47333333333333333,0.6391172703543018,0.6879922480183431,1.2213720442097298
1,4,12,25,100,1,GP0,ExpQ,Bin,1.0,0.9999999999999998,1.0,1.2764699336186076
1,4,12,25,100,1,GP0,ExpQ,BBin,0.33279674658985003,0.4575739702621416,0.6023685073267288,1.1845471454799594
1,4,12,25,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.5185630601532507
1,4,12,25,100,10,Flat,Exp,BBin,0.8857520056870112,0.8934166949190652,0.9250779592927456,3.4209799881274274
1,4,12,25,100,10,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,3.502077576491138
1,4,12,25,100,10,GP0,Exp,BBin,1.0,1.0,1.0,3.4374917957733238
1,4,12,25,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.4335150909641103
1,4,12,25,100,10,GP0,ExpQ,BBin,0.0,-1.1008903216037497e-15,0.5446711546122731,2.7940204286183183
1,4,12,25,100,20,Flat,Exp,Bin,0.7116616830414353,0.8423980294967605,0.8086075400626399,5.431581232844343
1,4,12,25,100,20,Flat,Exp,BBin,0.7116616830414353,0.8423980294967605,0.8086075400626399,5.320168280254375
1,4,12,25,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.525524456400434
1,4,12,25,100,20,GP0,Exp,BBin,0.7116616830414353,0.8423980294967605,0.8086075400626399,5.3269574799466595
1,4,12,25,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.506442094288381
1,4,12,25,100,20,GP0,ExpQ,BBin,0.7116616830414353,0.8423980294967605,0.8086075400626399,4.961093968646408
1,4,12,50,1,1,Flat,Exp,Bin,0.2074085434529429,0.3360201125835397,0.532076143828165,0.8810864174094222
1,4,12,50,1,1,Flat,Exp,BBin,0.0,1.6104235989940753e-16,0.48822878544671605,0.850828487957451
1,4,12,50,1,1,GP0,Exp,Bin,0.2074085434529429,0.3360201125835397,0.532076143828165,0.8723161762892446
1,4,12,50,1,1,GP0,Exp,BBin,0.2574046088300334,0.39670862645232885,0.5622903728479515,0.8736670841015637
1,4,12,50,1,1,GP0,ExpQ,Bin,0.2574046088300334,0.39670862645232885,0.5622903728479515,0.8761279903932082
1,4,12,50,1,1,GP0,ExpQ,BBin,0.2574046088300334,0.39670862645232885,0.5622903728479515,0.8581106135157395
1,4,12,50,1,10,Flat,Exp,Bin,1.0,1.0,1.0,2.9965135397080687
1,4,12,50,1,10,Flat,Exp,BBin,0.8580441640378549,0.8977436593837435,0.9035079029052513,2.9390985287295535
1,4,12,50,1,10,GP0,Exp,Bin,1.0,1.0,1.0,2.9168951770547977
1,4,12,50,1,10,GP0,Exp,BBin,1.0,1.0,1.0,2.911801273359314
1,4,12,50,1,10,GP0,ExpQ,Bin,0.9412944507059753,0.9121819595318816,0.9568829604502319,2.8657405692924027
1,4,12,50,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,2.888798318172916
1,4,12,50,1,20,Flat,Exp,Bin,1.0,1.0,1.0,5.692779875789384
1,4,12,50,1,20,Flat,Exp,BBin,0.7997457088366179,0.8692596936309878,0.871165065546462,5.417578556661849
1,4,12,50,1,20,GP0,Exp,Bin,1.0,1.0,1.0,5.737389009178109
1,4,12,50,1,20,GP0,Exp,BBin,1.0,1.0,1.0,5.703292093378715
1,4,12,50,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.703460084632344
1,4,12,50,1,20,GP0,ExpQ,BBin,1.0,1.0,1.0,5.632133493123665
1,4,12,50,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.3034259933063608
1,4,12,50,10,1,Flat,Exp,BBin,0.543719921417497,0.6750841799435571,0.7342353148032037,1.1927481670619988
1,4,12,50,10,1,GP0,Exp,Bin,1.0,1.0,1.0,1.2616977142050214
1,4,12,50,10,1,GP0,Exp,BBin,0.9366800715385968,0.93936563201228,0.9533126619564752,1.2636488250549278
1,4,12,50,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.2752276197772938
1,4,12,50,10,1,GP0,ExpQ,BBin,0.7073901220049977,0.8004850526223513,0.8067842963896241,1.2198489515198099
1,4,12,50,10,10,Flat,Exp,Bin,1.0,1.0,1.0,3.6608932933011697
1,4,12,50,10,10,Flat,Exp,BBin,0.7045454545454546,0.8476141259809998,0.8082903768654761,3.590643598366582
1,4,12,50,10,10,GP0,Exp,Bin,1.0,1.0,1.0,3.650837955928345
1,4,12,50,10,10,GP0,Exp,BBin,1.0,1.0,1.0,3.633568458277965
1,4,12,50,10,10,GP0,ExpQ,Bin,1.0,1.0000000000000002,1.0,3.6237073358452605
1,4,12,50,10,10,GP0,ExpQ,BBin,1.0,1.0000000000000002,1.0,3.5836704528204373
1,4,12,50,10,20,Flat,Exp,Bin,1.0,1.0,1.0,6.964642443844907
1,4,12,50,10,20,Flat,Exp,BBin,0.7655322895532672,0.8686354131779004,0.8439373293244814,6.856537480127406
1,4,12,50,10,20,GP0,Exp,Bin,1.0,1.0,1.0,7.271011281090861
1,4,12,50,10,20,GP0,Exp,BBin,1.0,1.0,1.0,7.223027942655532
1,4,12,50,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,7.40877717023184
1,4,12,50,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,7.266885457009569
1,4,12,50,100,1,Flat,Exp,Bin,0.8336306508684609,0.833190646621372,0.8732876712328766,1.0929766158741243
1,4,12,50,100,1,Flat,Exp,BBin,0.2635007472998505,0.5149333735935402,0.5949280577846315,1.008141379310674
1,4,12,50,100,1,GP0,Exp,Bin,0.6343009272796581,0.7770596713594129,0.7604353803772378,1.05004506323847
1,4,12,50,100,1,GP0,Exp,BBin,0.6343009272796581,0.7770596713594127,0.7604353803772378,1.0599156856175393
1,4,12,50,100,1,GP0,ExpQ,Bin,0.6094560086667182,0.7455533618946534,0.7393279271514487,1.0473439796978998
1,4,12,50,100,1,GP0,ExpQ,BBin,0.5966245945386196,0.7622983233368386,0.7409897083104096,0.9658670362400349
1,4,12,50,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.037774395433067
1,4,12,50,100,10,Flat,Exp,BBin,0.8607391875505254,0.8963767357406757,0.9065220230186477,3.9291577360963474
1,4,12,50,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.9491780026441807
1,4,12,50,100,10,GP0,Exp,BBin,0.38756243295586373,0.5913748312996719,0.6680094004875866,3.6513285412581244
1,4,12,50,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.945612683221634
1,4,12,50,100,10,GP0,ExpQ,BBin,0.0,0.0,0.5205962045225313,3.465822827429515
1,4,12,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,4.784775260231871
1,4,12,50,100,20,Flat,Exp,BBin,0.6791934005499541,0.8342832497625744,0.7977240352174656,4.417367766947778
1,4,12,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,4.659996891682099
1,4,12,50,100,20,GP0,Exp,BBin,1.0,1.0,1.0,4.659901522626481
1,4,12,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.908122923437397
1,4,12,50,100,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.862429569324048
1,4,12,100,1,1,Flat,Exp,Bin,0.725461867502937,0.803016501789396,0.8134114359722543,1.4504079457147516
1,4,12,100,1,1,Flat,Exp,BBin,0.35581065514279436,0.5881579735393336,0.6399479670019714,1.4062398812046906
1,4,12,100,1,1,GP0,Exp,Bin,0.7944117259262515,0.7831188527863003,0.8450819672131147,1.4459110435026445
1,4,12,100,1,1,GP0,Exp,BBin,0.7021651879705891,0.7788345577610063,0.7957233481943599,1.4566984450516651
1,4,12,100,1,1,GP0,ExpQ,Bin,0.8518056711595972,0.8373668879134692,0.8884384533285277,1.4576088505833016
1,4,12,100,1,1,GP0,ExpQ,BBin,0.8204200228194642,0.8141740222759831,0.8648486330597686,1.4530472543910393
1,4,12,100,1,10,Flat,Exp,Bin,1.0,1.0,1.0,4.052630687556695
1,4,12,100,1,10,Flat,Exp,BBin,0.8162095551098727,0.8869207665680279,0.8767643719076534,4.0179827595967765
1,4,12,100,1,10,GP0,Exp,Bin,1.0,1.0,1.0,4.0377620444753655
1,4,12,100,1,10,GP0,Exp,BBin,0.8162095551098727,0.8869207665680279,0.8767643719076534,3.972688125323927
1,4,12,100,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.9999658910316827
1,4,12,100,1,10,GP0,ExpQ,BBin,0.8162095551098727,0.8869207665680279,0.8767643719076534,3.9824954456447705
1,4,12,100,1,20,Flat,Exp,Bin,1.0,1.0,1.0,4.6668617434954545
1,4,12,100,1,20,Flat,Exp,BBin,0.7180530891793332,0.8567192964969084,0.8166099123990093,4.566994741316672
1,4,12,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,4.6838934724640655
1,4,12,100,1,20,GP0,Exp,BBin,1.0,1.0,1.0,4.654321283601215
1,4,12,100,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.6731338811327445
1,4,12,100,1,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.6952682810293656
1,4,12,100,10,1,Flat,Exp,Bin,0.8132111608364313,0.8047996850686733,0.861669755723258,1.050650145208487
1,4,12,100,10,1,Flat,Exp,BBin,0.45790636202339136,0.5742437324916394,0.6835113248041793,0.999149499870393
1,4,12,100,10,1,GP0,Exp,Bin,0.8407395972562338,0.8376542440911794,0.8819657123737847,1.0388010220246087
1,4,12,100,10,1,GP0,Exp,BBin,0.8407395972562338,0.8376542440911792,0.8819657123737847,1.0275918614957442
1,4,12,100,10,1,GP0,ExpQ,Bin,0.8904205462752883,0.880552310341929,0.918851233999395,1.0248890010575307
1,4,12,100,10,1,GP0,ExpQ,BBin,0.8904205462752883,0.8805523103419287,0.918851233999395,0.9875275356384459
1,4,12,100,10,10,Flat,Exp,Bin,1.0,1.0,1.0,2.4498577854446997
1,4,12,100,10,10,Flat,Exp,BBin,0.7391492124929618,0.8626611886871643,0.829433119087371,2.363463602003351
1,4,12,100,10,10,GP0,Exp,Bin,1.0,1.0,1.0,2.448868448128293
1,4,12,100,10,10,GP0,Exp,BBin,0.7391492124929618,0.8626611886871643,0.829433119087371,2.360943612759506
1,4,12,100,10,10,GP0,ExpQ,Bin,1.0,0.9999999999999998,1.0,2.4261272049196148
1,4,12,100,10,10,GP0,ExpQ,BBin,0.7391492124929618,0.8626611886871643,0.829433119087371,2.3591528557841075
1,4,12,100,10,20,Flat,Exp,Bin,1.0,1.0,1.0,2.748522902799945
1,4,12,100,10,20,Flat,Exp,BBin,0.6913304243025338,0.8452205610767738,0.8033037405814564,2.6762259682214946
1,4,12,100,10,20,GP0,Exp,Bin,1.0,1.0,1.0,2.7530911158436298
1,4,12,100,10,20,GP0,Exp,BBin,1.0,1.0,1.0,2.730538437604595
1,4,12,100,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,2.7492645137697855
1,4,12,100,10,20,GP0,ExpQ,BBin,0.8897740728709302,0.8818102074692643,0.917212626576171,2.5360860368361595
1,4,12,100,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.3186052375950181
1,4,12,100,100,1,Flat,Exp,BBin,0.4830446250210224,0.6229988455211201,0.6933290194869239,1.2017299588750343
1,4,12,100,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.3119251551870266
1,4,12,100,100,1,GP0,Exp,BBin,1.0,1.0,1.0,1.3091527294945762
1,4,12,100,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.2948609097332733
1,4,12,100,100,1,GP0,ExpQ,BBin,0.695038528210542,0.81926297120425,0.801350947224816,1.2466197764229334
1,4,12,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.5375528233681335
1,4,12,100,100,10,Flat,Exp,BBin,0.7743787296117092,0.8746901445898987,0.8525297985902595,3.518180969967034
1,4,12,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.531214053488193
1,4,12,100,100,10,GP0,Exp,BBin,0.7743787296117092,0.8746901445898987,0.8525297985902595,3.521306256572878
1,4,12,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.539171022308988
1,4,12,100,100,10,GP0,ExpQ,BBin,0.37402452545294784,0.5959453908911224,0.6547269186713626,3.282551817062236
1,4,12,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,4.135611430413546
1,4,12,100,100,20,Flat,Exp,BBin,0.5950015004219135,0.8061030843874846,0.7570660302313404,4.024759816453467
1,4,12,100,100,20,GP0,Exp,Bin,1.0,1.0,1.0,4.118218271401601
1,4,12,100,100,20,GP0,Exp,BBin,0.5950015004219135,0.8061030843874846,0.7570660302313404,4.023819060327926
1,4,12,100,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.11229807360759
1,4,12,100,100,20,GP0,ExpQ,BBin,0.5950015004219135,0.8061030843874846,0.7570660302313404,3.9836233324478543
1,8,3,25,1,1,Flat,Exp,Bin,0.35532030401737236,0.5021164723355905,0.5910288220494417,0.9177522801719535
1,8,3,25,1,1,Flat,Exp,BBin,0.0,-1.0861022576513939e-15,0.41231056256176607,0.832559662684456
1,8,3,25,1,1,GP0,Exp,Bin,0.33579841139413863,0.4340831659629423,0.5717810343114375,0.8796331581319408
1,8,3,25,1,1,GP0,Exp,BBin,0.0,-1.0861022576513939e-15,0.41231056256176607,0.81217994549075
1,8,3,25,1,1,GP0,ExpQ,Bin,0.26,0.3835422952461024,0.5144957554275265,0.9027198197423819
1,8,3,25,1,1,GP0,ExpQ,BBin,0.0,-1.0861022576513939e-15,0.41231056256176607,0.812895814973184
1,8,3,25,1,10,Flat,Exp,Bin,0.35443037974683544,0.5584697208491128,0.565685424949238,3.0866328918898716
1,8,3,25,1,10,Flat,Exp,BBin,0.35443037974683544,0.5584697208491128,0.565685424949238,3.0221055099826994
1,8,3,25,1,10,GP0,Exp,Bin,0.4444444444444444,0.6745974252535101,0.6172133998483676,3.1284513539983423
1,8,3,25,1,10,GP0,Exp,BBin,0.35443037974683544,0.5584697208491128,0.565685424949238,2.951050973491048
1,8,3,25,1,10,GP0,ExpQ,Bin,0.415156507413509,0.6214483306649705,0.6003002251876642,2.9380878565269706
1,8,3,25,1,10,GP0,ExpQ,BBin,0.35443037974683544,0.5584697208491128,0.565685424949238,2.8978329675490433
1,8,3,25,1,20,Flat,Exp,Bin,0.17381432896064583,0.24746210578762845,0.44331251205858013,5.324382242812624
1,8,3,25,1,20,Flat,Exp,BBin,0.12218388471686625,0.28052425526991603,0.44617717789469474,5.18054373149436
1,8,3,25,1,20,GP0,Exp,Bin,0.17381432896064583,0.24746210578762845,0.44331251205858013,5.278056113514511
1,8,3,25,1,20,GP0,Exp,BBin,0.12218388471686625,0.28052425526991603,0.44617717789469474,5.171941856151941
1,8,3,25,1,20,GP0,ExpQ,Bin,0.17381432896064583,0.24746210578762845,0.44331251205858013,5.2992454028730185
1,8,3,25,1,20,GP0,ExpQ,BBin,0.12218388471686625,0.28052425526991603,0.44617717789469474,5.170044357259924
1,8,3,25,10,1,Flat,Exp,Bin,0.18699186991869918,0.36703109557085234,0.3849001794597505,1.275210790060903
1,8,3,25,10,1,Flat,Exp,BBin,0.0,-9.89800403673319e-16,0.34641016151377546,0.9989915900058787
1,8,3,25,10,1,GP0,Exp,Bin,0.18699186991869918,0.36703109557085234,0.3849001794597505,1.2145743554116741
1,8,3,25,10,1,GP0,Exp,BBin,0.0,-9.89800403673319e-16,0.34641016151377546,0.9719128877665355
1,8,3,25,10,1,GP0,ExpQ,Bin,0.2268041237113402,0.41364385566914147,0.433289122413121,1.1945509069383242
