PRIOR,COV,LIK,METRIC,MEDIAN,LOW,HIGH
GP0,Mat32,Bin,LOO,9522.192201382179,7394.523786720326,11649.860616044032
GP0,Mat32,Bin,WAIC,10002.393713209896,7701.741524717909,12303.045901701884
GP0,Mat32,Bin,SLH,-0.0022916905429534737,0.0,0.0
GP0,Mat32,Bin,CHS,16.783456699213133,0.0,0.0
GP0,Mat32,Bin,DBS,2.388023494750054,0.0,0.0
GP0,Mat32,BBin,LPPD,2768.4676265112757,2745.870678806123,2784.0380024843043
GP0,Mat32,BBin,LOSS,2373.012225894535,2361.8023128641034,2391.3252762525885
GP0,Mat32,BBin,LOO,4671.7672333724895,4462.60610064521,4880.928366099769
GP0,Mat32,BBin,WAIC,4661.36398983214,4453.15019402361,4869.577785640669
GP0,Mat32,BBin,SLH,0.022160086675290028,0.0,0.0
GP0,Mat32,BBin,CHS,12.765302438386367,0.0,0.0
GP0,Mat32,BBin,DBS,2.051544194287417,0.0,0.0
GP0,Mat52,Bin,LPPD,-1050.306075485047,-1761.5685010313707,-855.4816882509982
GP0,Mat52,Bin,LOSS,4708.739108187059,4684.959853049457,4743.200579916225
GP0,Mat52,Bin,LOO,9292.017983596195,7369.692098638492,11214.343868553899
GP0,Mat52,Bin,WAIC,9547.122158279099,7596.977904789639,11497.266411768558
GP0,Mat52,Bin,SLH,-0.03249011861054824,0.0,0.0
GP0,Mat52,Bin,CHS,15.151850235341156,0.0,0.0
GP0,Mat52,Bin,DBS,3.2297248417682325,0.0,0.0
GP0,Mat52,BBin,LPPD,2750.2098579558815,2727.5720065299647,2765.5391181773625
GP0,Mat52,BBin,LOSS,2374.723150221799,2366.1391858002776,2387.9711586365406
GP0,Mat52,BBin,LOO,4681.760609663226,4466.785718977485,4896.735500348967
GP0,Mat52,BBin,WAIC,4675.896375146533,4458.36050294008,4893.4322473529855
GP0,Mat52,BBin,SLH,0.025594444556512597,0.0,0.0
GP0,Mat52,BBin,CHS,14.333860050047836,0.0,0.0
GP0,Mat52,BBin,DBS,1.90166916709663,0.0,0.0
GP0,ExpQ,Bin,LPPD,234.4481683596723,-414.9475337153375,350.29820361403495
GP0,ExpQ,Bin,LOSS,4997.40151272571,4975.707310209155,5028.7111097796305
GP0,ExpQ,Bin,LOO,9859.80070985107,7734.812554782382,11984.788864919758
GP0,ExpQ,Bin,WAIC,10234.48995694816,7989.49815977103,12479.48175412529
GP0,ExpQ,Bin,SLH,-0.00941502005409578,0.0,0.0
GP0,ExpQ,Bin,CHS,12.717261224891502,0.0,0.0
GP0,ExpQ,Bin,DBS,2.1479586301991955,0.0,0.0
GP0,ExpQ,BBin,LPPD,2750.791210683782,2729.2053665060357,2765.5739127378356
GP0,ExpQ,BBin,LOSS,2372.5209680498365,2365.090529528401,2383.589526262346
GP0,ExpQ,BBin,LOO,4677.414688895245,4461.694490691838,4893.134887098651
GP0,ExpQ,BBin,WAIC,4669.349190958825,4451.54096803315,4887.157413884499
GP0,ExpQ,BBin,SLH,0.024261152078115685,0.0,0.0
GP0,ExpQ,BBin,CHS,14.45448305954103,0.0,0.0
GP0,ExpQ,BBin,DBS,1.856634752421027,0.0,0.0
GP1,Exp,Bin,LPPD,-573.8669516892709,-756.2079399166653,137.36547778021972
GP1,Exp,Bin,LOSS,5064.265399333026,5040.680726113711,5097.656147065973
GP1,Exp,Bin,LOO,10134.354894277822,8087.1045898663415,12181.605198689302
GP1,Exp,Bin,WAIC,10668.967984401837,8484.324978498193,12853.610990305482
GP1,Exp,Bin,SLH,-0.015271510812291497,0.0,0.0
GP1,Exp,Bin,CHS,16.346007740162527,0.0,0.0
GP1,Exp,Bin,DBS,1.7952995659336939,0.0,0.0
GP1,Exp,BBin,LPPD,2769.6187903867417,2743.8201112712295,2786.1092045795367
GP1,Exp,BBin,LOSS,2372.3119209203405,2361.1476420522913,2389.9587746136035
GP1,Exp,BBin,LOO,4672.602193185101,4463.478379671488,4881.726006698714
GP1,Exp,BBin,WAIC,4658.083616877747,4447.283565281009,4868.883668474485
GP1,Exp,BBin,SLH,0.09206796450179941,0.0,0.0
GP1,Exp,BBin,CHS,16.37170101216246,0.0,0.0
GP1,Exp,BBin,DBS,2.1302398379024234,0.0,0.0
GP1,Mat32,Bin,LPPD,-320.73204672040595,-483.4841547446914,355.5936481137912
