REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
1,2,3,100,10,10,Flat,Exp,Bin,1.0,1.0,1.0,3.8332129099288923
1,2,3,100,10,10,Flat,Exp,BBin,1.0,1.0,1.0,3.8256171981245015
1,2,3,100,10,10,GP0,Exp,Bin,1.0,1.0,1.0,3.8259038967869543
1,2,3,100,10,10,GP0,Exp,BBin,1.0,1.0,1.0,3.8179248547410696
1,2,3,100,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.8149120015410563
1,2,3,100,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.8176018852443283
1,2,3,100,10,20,Flat,Exp,Bin,1.0,1.0,1.0,3.9233492114900943
1,2,3,100,10,20,Flat,Exp,BBin,1.0,1.0,1.0,3.9228560750366963
1,2,3,100,10,20,GP0,Exp,Bin,1.0,1.0,1.0,3.917536285100978
1,2,3,100,10,20,GP0,Exp,BBin,1.0,1.0,1.0,3.9166372361958484
1,2,3,100,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,3.923039627647027
1,2,3,100,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,3.918362482603836
1,2,3,100,100,1,Flat,Exp,Bin,1.0,1.0,1.0,0.7498732598823833
1,2,3,100,100,1,Flat,Exp,BBin,1.0,1.0,1.0,0.7494228859986168
1,2,3,100,100,1,GP0,Exp,Bin,1.0,1.0,1.0,0.7494854862886293
1,2,3,100,100,1,GP0,Exp,BBin,1.0,1.0,1.0,0.7484085217191675
1,2,3,100,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,0.7503408208854998
1,2,3,100,100,1,GP0,ExpQ,BBin,1.0,1.0,1.0,0.7514343808332141
1,2,3,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,1.9942995505648493
1,2,3,100,100,10,Flat,Exp,BBin,0.0,5.075751545926813e-15,0.7105269064915732,1.5420538384941493
1,2,3,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,1.9997590196194697
1,2,3,100,100,10,GP0,Exp,BBin,0.0,5.075751545926813e-15,0.7105269064915732,1.5360725519966407
1,2,3,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,1.9996099904681546
1,2,3,100,100,10,GP0,ExpQ,BBin,0.0,5.075751545926813e-15,0.7105269064915732,1.53184199002953
1,2,3,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,6.82268946293835
1,2,3,100,100,20,Flat,Exp,BBin,1.0,1.0,1.0,6.820107549403131
1,2,3,100,100,20,GP0,Exp,Bin,1.0,1.0,1.0,6.810825636084003
1,2,3,100,100,20,GP0,Exp,BBin,1.0,1.0,1.0,6.8215905535557395
1,2,3,100,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.821432839139633
1,2,3,100,100,20,GP0,ExpQ,BBin,1.0,1.0,1.0,6.782177267844163
1,2,6,25,1,1,Flat,Exp,Bin,1.0,1.0,1.0,1.0506050394474273
1,2,6,25,1,1,Flat,Exp,BBin,0.0,-6.474266166693293e-16,0.697614984548545,0.8820557902276597
1,2,6,25,1,1,GP0,Exp,Bin,1.0,1.0,1.0,1.0532434711751257
1,2,6,25,1,1,GP0,Exp,BBin,1.0,1.0,1.0,1.0534618564041704
1,2,6,25,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.0467032415513244
1,2,6,25,1,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.058455047076521
1,2,6,25,1,10,Flat,Exp,Bin,1.0,1.0,1.0,3.724011457990175
1,2,6,25,1,10,Flat,Exp,BBin,1.0,1.0,1.0,3.7230325614519266
1,2,6,25,1,10,GP0,Exp,Bin,1.0,1.0,1.0,3.730749339634279
1,2,6,25,1,10,GP0,Exp,BBin,1.0,1.0,1.0,3.732363565338869
1,2,6,25,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.720192985981311
1,2,6,25,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.6895117164806934
1,2,6,25,1,20,Flat,Exp,Bin,1.0,1.0,1.0,1.696311078198383
1,2,6,25,1,20,Flat,Exp,BBin,0.0,-6.474266166693293e-16,0.697614984548545,1.684465161540721
1,2,6,25,1,20,GP0,Exp,Bin,1.0,1.0,1.0,1.7012378219370363
1,2,6,25,1,20,GP0,Exp,BBin,0.0,-6.474266166693293e-16,0.697614984548545,1.670751266119032
1,2,6,25,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,1.7046369195301014
1,2,6,25,1,20,GP0,ExpQ,BBin,0.0,-6.474266166693293e-16,0.697614984548545,1.5711894956526051
1,2,6,25,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.1817368095873666
1,2,6,25,10,1,Flat,Exp,BBin,1.0,1.0,1.0,1.1835933590986683
1,2,6,25,10,1,GP0,Exp,Bin,1.0,1.0,1.0,1.185046991939557
1,2,6,25,10,1,GP0,Exp,BBin,1.0,1.0,1.0,1.1774975882305747
1,2,6,25,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.1805559638984726
1,2,6,25,10,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.2266200031381587
1,2,6,25,10,10,Flat,Exp,Bin,1.0,1.0,1.0,2.754166601581956
1,2,6,25,10,10,Flat,Exp,BBin,0.0,4.948902429398244e-16,0.7071067811865476,2.733302460724227
1,2,6,25,10,10,GP0,Exp,Bin,1.0,1.0,1.0,2.7501729780918684
1,2,6,25,10,10,GP0,Exp,BBin,0.0,4.948902429398244e-16,0.7071067811865476,2.7014452655893417
1,2,6,25,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,2.753910138398159
1,2,6,25,10,10,GP0,ExpQ,BBin,1.0,1.0,1.0,2.3399507224437195
1,2,6,25,10,20,Flat,Exp,Bin,1.0,1.0,1.0,5.172278952256588
1,2,6,25,10,20,Flat,Exp,BBin,1.0,1.0,1.0,5.131172944062371
1,2,6,25,10,20,GP0,Exp,Bin,1.0,1.0,1.0,5.109633905001079
1,2,6,25,10,20,GP0,Exp,BBin,1.0,1.0,1.0,5.081251802024192
1,2,6,25,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.130153547605046
1,2,6,25,10,20,GP0,ExpQ,BBin,0.0,4.948902429398244e-16,0.7071067811865476,3.7609756177121505
1,2,6,25,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.3892639070310968
1,2,6,25,100,1,Flat,Exp,BBin,0.0,0.0,0.6928203230275509,1.277769829640823
1,2,6,25,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.384835230658544
1,2,6,25,100,1,GP0,Exp,BBin,1.0,1.0,1.0,1.3881359421828112
1,2,6,25,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.3943949627888124
1,2,6,25,100,1,GP0,ExpQ,BBin,0.0,0.0,0.6928203230275509,1.0537941060948803
1,2,6,25,100,10,Flat,Exp,Bin,1.0,1.0,1.0,4.987175156565563
1,2,6,25,100,10,Flat,Exp,BBin,0.0,0.0,0.6928203230275509,4.052051244088151
1,2,6,25,100,10,GP0,Exp,Bin,1.0,1.0,1.0,4.979397772412018
1,2,6,25,100,10,GP0,Exp,BBin,1.0,1.0,1.0,4.973682939812409
1,2,6,25,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.993207588511168
1,2,6,25,100,10,GP0,ExpQ,BBin,0.0,0.0,0.6928203230275509,3.926005923000592
1,2,6,25,100,20,Flat,Exp,Bin,1.0,1.0,1.0,2.7335032076137304
