PRIOR,COV,LIK,METRIC,MEDIAN,LOW,HIGH
GP1,Exp,BBin,LPPD,1306.1819714825403,1257.2354809595492,1322.6862868946318
GP1,Exp,BBin,LOSS,3006.6033834452332,2994.3822964771,3035.1499043567655
GP1,Exp,BBin,LOO,5769.649521283233,5316.543448193391,6222.755594373076
GP1,Exp,BBin,WAIC,5758.828677423467,5306.494010007512,6211.163344839421
GP1,Exp,BBin,SLH,0.43444622797975296,0.0,0.0
GP1,Exp,BBin,CHS,34.00099755689502,0.0,0.0
GP1,Exp,BBin,DBS,0.8930438410114486,0.0,0.0
GP1,Mat32,Bin,LPPD,-2270.7039259406556,-2395.363868512446,-2175.5494111234343
GP1,Mat32,Bin,LOSS,6520.548486794682,6490.935054216871,6571.188392701775
GP1,Mat32,Bin,LOO,12900.361578999516,9447.991264720386,16352.731893278647
GP1,Mat32,Bin,WAIC,15502.421074642318,10729.399584472807,20275.442564811827
GP1,Mat32,Bin,SLH,0.370208619294195,0.0,0.0
GP1,Mat32,Bin,CHS,17.48926164050718,0.0,0.0
GP1,Mat32,Bin,DBS,1.124485274289984,0.0,0.0
GP1,Mat32,BBin,LPPD,1260.2083050504157,1225.373617135238,1274.788312233222
GP1,Mat32,BBin,LOSS,3059.545973654581,3046.9907311777533,3085.6332143022078
GP1,Mat32,BBin,LOO,5858.422839356892,5393.872291666686,6322.973387047098
GP1,Mat32,BBin,WAIC,5853.9896276143045,5389.5577610225755,6318.4214942060335
GP1,Mat32,BBin,SLH,0.43444622797975296,0.0,0.0
GP1,Mat32,BBin,CHS,34.00099755689502,0.0,0.0
GP1,Mat32,BBin,DBS,0.8930438410114486,0.0,0.0
GP1,Mat52,Bin,LPPD,-2225.5196414484,-2323.39510272562,-2138.6586563867772
GP1,Mat52,Bin,LOSS,7207.304532153684,6682.491364489359,7262.8549963866235
GP1,Mat52,Bin,LOO,13179.380682236875,9667.023281799778,16691.73808267397
GP1,Mat52,Bin,WAIC,15825.067844209461,10997.15421415171,20652.981474267213
GP1,Mat52,Bin,SLH,0.34089172311014954,0.0,0.0
GP1,Mat52,Bin,CHS,25.257086787691208,0.0,0.0
GP1,Mat52,Bin,DBS,1.194261752646667,0.0,0.0
GP1,Mat52,BBin,LPPD,1236.4663270324395,1211.1704141566117,1248.0370816584457
GP1,Mat52,BBin,LOSS,3081.3026549791757,3068.866763492232,3106.038247232628
GP1,Mat52,BBin,LOO,5920.340666974699,5441.3327690547985,6399.3485648946
GP1,Mat52,BBin,WAIC,5913.396412158263,5434.833787071822,6391.959037244704
GP1,Mat52,BBin,SLH,0.43444622797975296,0.0,0.0
GP1,Mat52,BBin,CHS,34.00099755689502,0.0,0.0
GP1,Mat52,BBin,DBS,0.8930438410114486,0.0,0.0
GP1,ExpQ,Bin,LPPD,-2365.655873492443,-2501.7054830715733,-2264.0516129370662
GP1,ExpQ,Bin,LOSS,20120.88082051344,19948.488002178838,20406.60500328332
GP1,ExpQ,Bin,LOO,29195.389258616073,20091.59037327357,38299.18814395857
GP1,ExpQ,Bin,WAIC,31729.7630498682,21664.961963620277,41794.564136116125
GP1,ExpQ,Bin,SLH,0.5258788668577644,0.0,0.0
GP1,ExpQ,Bin,CHS,43.38815553826541,0.0,0.0
GP1,ExpQ,Bin,DBS,0.9020957487919752,0.0,0.0
GP1,ExpQ,BBin,LPPD,1192.8875330637952,1170.8414097360744,1203.6919695076635
GP1,ExpQ,BBin,LOSS,3108.3294439855777,3096.758002609188,3132.17599164384
GP1,ExpQ,BBin,LOO,5980.170278706887,5480.286506079395,6480.054051334379
GP1,ExpQ,BBin,WAIC,5977.974077821538,5477.9324058469265,6478.01574979615
GP1,ExpQ,BBin,SLH,0.43444622797975296,0.0,0.0
GP1,ExpQ,BBin,CHS,34.00099755689502,0.0,0.0
GP1,ExpQ,BBin,DBS,0.8930438410114486,0.0,0.0
GP2,Exp,Bin,LPPD,-1595.7272853829445,-1742.0376437397865,-1460.1616784430355
GP2,Exp,Bin,LOSS,5470.921213499221,5396.132938087023,5610.141499278979
GP2,Exp,Bin,LOO,10519.801731929032,7689.197907912865,13350.405555945199
GP2,Exp,Bin,WAIC,12417.267547641804,9056.919607854217,15777.615487429392
GP2,Exp,Bin,SLH,0.000482553005946794,0.0,0.0
GP2,Exp,Bin,CHS,8.671998601133355,0.0,0.0
GP2,Exp,Bin,DBS,1.504078697816873,0.0,0.0
GP2,Exp,BBin,LPPD,1306.6462488265033,1274.359246732088,1321.6855696025923
GP2,Exp,BBin,LOSS,3187.0950480190804,3170.746886398853,3227.1586826511398
GP2,Exp,BBin,LOO,5795.578515303271,5329.3067413383715,6261.850289268171
GP2,Exp,BBin,WAIC,5784.011120955101,5318.686109241644,6249.336132668559
GP2,Exp,BBin,SLH,0.43444622797975296,0.0,0.0
GP2,Exp,BBin,CHS,34.00099755689502,0.0,0.0
GP2,Exp,BBin,DBS,0.8930438410114486,0.0,0.0
GP2,Mat32,Bin,LPPD,-2144.66699820368,-2335.0729043361093,-1957.1117858185994
GP2,Mat32,Bin,LOSS,5784.2065641643185,5715.795253306809,5907.513714418081
GP2,Mat32,Bin,LOO,11148.172717891915,8174.681169176265,14121.664266607566
GP2,Mat32,Bin,WAIC,14271.346997899116,10282.236764428602,18260.45723136963
GP2,Mat32,Bin,SLH,0.41958021408852186,0.0,0.0
GP2,Mat32,Bin,CHS,42.6547160434213,0.0,0.0
GP2,Mat32,Bin,DBS,0.9566176692419865,0.0,0.0
GP2,Mat32,BBin,LPPD,1284.6935602100693,1250.8751023930256,1302.7511713120405
GP2,Mat32,BBin,LOSS,3229.1369846558537,3212.5747018137026,3263.0863405968394
GP2,Mat32,BBin,LOO,5835.936645369093,5367.918145210527,6303.955145527659
GP2,Mat32,BBin,WAIC,5826.108191160054,5359.4435294920995,6292.772852828009
GP2,Mat32,BBin,SLH,0.43444622797975296,0.0,0.0
GP2,Mat32,BBin,CHS,34.00099755689502,0.0,0.0
GP2,Mat32,BBin,DBS,0.8930438410114486,0.0,0.0
GP2,Mat52,Bin,LPPD,-2246.046622319738,-2425.0206351007014,-2083.795520703934
GP2,Mat52,Bin,LOSS,5890.711447137035,5815.345343687361,6026.459543704703
GP2,Mat52,Bin,LOO,11148.277983565844,8187.79164445655,14108.764322675139
GP2,Mat52,Bin,WAIC,13497.9749606497,10029.612510253994,16966.33741104541
GP2,Mat52,Bin,SLH,0.2846801844073636,0.0,0.0
GP2,Mat52,Bin,CHS,23.035074361796962,0.0,0.0
GP2,Mat52,Bin,DBS,1.3130638945250495,0.0,0.0
GP2,Mat52,BBin,LPPD,1243.4637477748379,1219.083331585344,1256.5061008810828
GP2,Mat52,BBin,LOSS,3256.8952291686046,3241.266682270302,3286.518210999471
GP2,Mat52,BBin,LOO,5898.082249162031,5422.5486192564995,6373.615879067563
GP2,Mat52,BBin,WAIC,5895.1857505164935,5419.663407626059,6370.708093406928
GP2,Mat52,BBin,SLH,0.43444622797975296,0.0,0.0
GP2,Mat52,BBin,CHS,34.00099755689502,0.0,0.0
GP2,Mat52,BBin,DBS,0.8930438410114486,0.0,0.0
GP2,ExpQ,Bin,LPPD,-1248.7804356545514,-1388.3625066393072,-1146.4568213938196
GP2,ExpQ,Bin,LOSS,12473.604269681211,12192.356598623246,13537.921362061688
GP2,ExpQ,Bin,LOO,21698.84086080824,13275.318093586882,30122.363628029598
GP2,ExpQ,Bin,WAIC,26316.5898028105,16684.421999542385,35948.757606078616
GP2,ExpQ,Bin,SLH,0.29284395699412796,0.0,0.0
GP2,ExpQ,Bin,CHS,10.47607478339983,0.0,0.0
GP2,ExpQ,Bin,DBS,1.2597526028206092,0.0,0.0
GP2,ExpQ,BBin,LPPD,1191.7352428417912,1161.949811327318,1204.0027676454533
GP2,ExpQ,BBin,LOSS,3285.6290104903464,3270.9380245750544,3314.321179793064
GP2,ExpQ,BBin,LOO,6006.282317090792,5509.097709683121,6503.466924498463
GP2,ExpQ,BBin,WAIC,5999.9559610494,5502.85006343942,6497.061858659379
GP2,ExpQ,BBin,SLH,0.43444622797975296,0.0,0.0
GP2,ExpQ,BBin,CHS,34.00099755689502,0.0,0.0
GP2,ExpQ,BBin,DBS,0.8930438410114486,0.0,0.0
GP3,Exp,Bin,LPPD,-3867.268247716386,-4063.728374485306,-3725.376056898004
GP3,Exp,Bin,LOSS,5990.493831474791,5947.1689088001,6072.3922067023705
GP3,Exp,Bin,LOO,11756.397116027243,8503.40601999491,15009.388212059575
GP3,Exp,Bin,WAIC,12879.536090002275,9241.921097078939,16517.15108292561
GP3,Exp,Bin,SLH,0.37745673654578266,0.0,0.0
GP3,Exp,Bin,CHS,37.4269495658276,0.0,0.0
GP3,Exp,Bin,DBS,1.2285958394744827,0.0,0.0
GP3,Exp,BBin,LPPD,1310.6712185236963,1287.1978470757583,1323.3705999637054
GP3,Exp,BBin,LOSS,2997.943132159674,2986.0132701936036,3022.45507958282
GP3,Exp,BBin,LOO,5761.82899608523,5300.907222188276,6222.750769982184
GP3,Exp,BBin,WAIC,5755.338915313002,5295.345509646089,6215.332320979915
GP3,Exp,BBin,SLH,0.43444622797975296,0.0,0.0
GP3,Exp,BBin,CHS,34.00099755689502,0.0,0.0
GP3,Exp,BBin,DBS,0.8930438410114486,0.0,0.0
GP3,Mat32,Bin,LPPD,-4402.881911315092,-4604.746135972161,-4267.893737033038
GP3,Mat32,Bin,LOSS,13590.047837307906,13553.119656842902,13661.059703047104
GP3,Mat32,Bin,LOO,27548.04513759489,15595.415560152522,39500.67471503726
GP3,Mat32,Bin,WAIC,33912.6053205846,18745.378094679552,49079.83254648964
GP3,Mat32,Bin,SLH,0.5475002894142673,0.0,0.0
GP3,Mat32,Bin,CHS,44.76737477817789,0.0,0.0
GP3,Mat32,Bin,DBS,0.9869783644093804,0.0,0.0
GP3,Mat32,BBin,LPPD,1265.3749828185569,1239.6438820141902,1278.4958637179984
GP3,Mat32,BBin,LOSS,3070.338559354398,3055.0126398984517,3100.4270342175096
GP3,Mat32,BBin,LOO,5811.2791004751925,5344.316774349826,6278.241426600559
GP3,Mat32,BBin,WAIC,5791.426112005972,5329.598459857723,6253.25376415422
GP3,Mat32,BBin,SLH,0.5060215280046565,0.0,0.0
GP3,Mat32,BBin,CHS,48.263603021173914,0.0,0.0
GP3,Mat32,BBin,DBS,0.7227388747059376,0.0,0.0
GP3,Mat52,Bin,LPPD,-2205.749021768955,-2347.2360719342714,-2076.4051306124866
GP3,Mat52,Bin,LOSS,12745.481260294502,12558.020654528542,13096.553021981601
GP3,Mat52,Bin,LOO,23970.498098703865,15030.48560241346,32910.510594994266
GP3,Mat52,Bin,WAIC,26474.161193077485,16368.56034960329,36579.76203655168
GP3,Mat52,Bin,SLH,0.5245473301371876,0.0,0.0
GP3,Mat52,Bin,CHS,44.690701406622495,0.0,0.0
GP3,Mat52,Bin,DBS,0.9082287704954854,0.0,0.0
GP3,Mat52,BBin,LPPD,1200.659500885279,1177.3825899030655,1213.948984042626
GP3,Mat52,BBin,LOSS,3100.7573523327137,3086.9330146384286,3127.5746834857946
GP3,Mat52,BBin,LOO,5985.3451574584915,5488.334140837063,6482.35617407992
GP3,Mat52,BBin,WAIC,5969.8021434791335,5475.736089669263,6463.8681972890045
GP3,Mat52,BBin,SLH,0.5060215280046565,0.0,0.0
GP3,Mat52,BBin,CHS,48.263603021173914,0.0,0.0
GP3,Mat52,BBin,DBS,0.7227388747059376,0.0,0.0
GP3,ExpQ,Bin,LPPD,-3816.1423934245695,-3986.3264922789103,-3670.435671455705
GP3,ExpQ,Bin,LOSS,21225.28294731569,20820.15552565034,21686.907739297236
GP3,ExpQ,Bin,LOO,40359.581120855786,29163.598003004714,51555.56423870686
GP3,ExpQ,Bin,WAIC,42618.2859062719,31193.41945116446,54043.15236137934
GP3,ExpQ,Bin,SLH,0.26492501201521257,0.0,0.0
GP3,ExpQ,Bin,CHS,12.745670341260496,0.0,0.0
GP3,ExpQ,Bin,DBS,0.9741151445877109,0.0,0.0
GP3,ExpQ,BBin,LPPD,1120.0268724355744,1096.370117390392,1133.6346863612098
GP3,ExpQ,BBin,LOSS,3153.1372460213543,3142.5921632509503,3173.0233262335
GP3,ExpQ,BBin,LOO,6167.735948064535,5646.798661606719,6688.67323452235
GP3,ExpQ,BBin,WAIC,6167.653309152554,5646.39482060184,6688.911797703268
GP3,ExpQ,BBin,SLH,0.43857435114197024,0.0,0.0
GP3,ExpQ,BBin,CHS,35.37632799788205,0.0,0.0
GP3,ExpQ,BBin,DBS,0.8979708325788988,0.0,0.0
