PRIOR,COV,LIK,METRIC,MEDIAN,LOW,HIGH
GP1,Mat32,BBin,CHS,54.511132804286724,0.0,0.0
GP1,Mat32,BBin,DBS,0.5484849143884915,0.0,0.0
GP1,Mat52,Bin,LPPD,116.10821733724484,95.33257703060315,124.19593019459195
GP1,Mat52,Bin,LOSS,387.0291494164821,380.23125812968294,397.09250279266644
GP1,Mat52,Bin,LOO,689.3772041156192,607.2931926724266,771.4612155588118
GP1,Mat52,Bin,WAIC,679.199086675788,600.7847397300408,757.6134336215351
GP1,Mat52,Bin,SLH,0.6358019956125448,0.0,0.0
GP1,Mat52,Bin,CHS,54.511132804286724,0.0,0.0
GP1,Mat52,Bin,DBS,0.5484849143884915,0.0,0.0
GP1,Mat52,BBin,LPPD,113.89628541807814,101.79054014114661,121.43815563630726
GP1,Mat52,BBin,LOSS,387.6460123974318,380.8320984005605,398.3027661055363
GP1,Mat52,BBin,LOO,674.2075668940528,604.316154533061,744.0989792550446
GP1,Mat52,BBin,WAIC,672.0552608217819,602.5470314820286,741.5634901615351
GP1,Mat52,BBin,SLH,0.6358019956125448,0.0,0.0
GP1,Mat52,BBin,CHS,54.511132804286724,0.0,0.0
GP1,Mat52,BBin,DBS,0.5484849143884915,0.0,0.0
GP1,ExpQ,Bin,LPPD,117.28468364344695,101.14137039294702,123.52203780894423
GP1,ExpQ,Bin,LOSS,386.6241686836912,379.9299917947174,396.60845405816025
GP1,ExpQ,Bin,LOO,681.2661564204942,592.1911505895149,770.3411622514735
GP1,ExpQ,Bin,WAIC,676.575637378431,589.3946307403046,763.7566440165574
GP1,ExpQ,Bin,SLH,0.6358019956125448,0.0,0.0
GP1,ExpQ,Bin,CHS,54.511132804286724,0.0,0.0
GP1,ExpQ,Bin,DBS,0.5484849143884916,0.0,0.0
GP1,ExpQ,BBin,LPPD,112.96094915590798,101.05621515985251,120.0239607740761
GP1,ExpQ,BBin,LOSS,389.2257722773569,382.75120338289304,399.22680032132286
GP1,ExpQ,BBin,LOO,679.2079866622613,609.7378820472882,748.6780912772344
GP1,ExpQ,BBin,WAIC,676.6597718953054,607.5208371650577,745.7987066255531
GP1,ExpQ,BBin,SLH,0.6358019956125448,0.0,0.0
GP1,ExpQ,BBin,CHS,54.511132804286724,0.0,0.0
GP1,ExpQ,BBin,DBS,0.5484849143884915,0.0,0.0
GP2,Exp,Bin,LPPD,117.58298492716003,102.82168275965981,124.78585589310634
GP2,Exp,Bin,LOSS,555.4281391387584,543.7455917684778,571.8112752726894
GP2,Exp,Bin,LOO,680.7465001990566,598.3792247409651,763.1137756571482
GP2,Exp,Bin,WAIC,673.3856796628949,592.9218995398963,753.8494597858934
GP2,Exp,Bin,SLH,0.6358019956125448,0.0,0.0
GP2,Exp,Bin,CHS,54.511132804286724,0.0,0.0
GP2,Exp,Bin,DBS,0.5484849143884916,0.0,0.0
GP2,Exp,BBin,LPPD,116.47870569241636,103.27671757085689,124.27584444401698
GP2,Exp,BBin,LOSS,565.853414729877,554.8791283218513,579.6062453279569
GP2,Exp,BBin,LOO,678.6202846273904,607.0034595730044,750.2371096817765
GP2,Exp,BBin,WAIC,670.5008385965431,601.827939674547,739.1737375185392
GP2,Exp,BBin,SLH,0.6358019956125448,0.0,0.0
GP2,Exp,BBin,CHS,54.511132804286724,0.0,0.0
GP2,Exp,BBin,DBS,0.5484849143884915,0.0,0.0
GP2,Mat32,Bin,LPPD,118.94076718627781,105.19218847577152,125.24390619973589
GP2,Mat32,Bin,LOSS,563.2173549902075,551.048251598066,581.1724936258598
GP2,Mat32,Bin,LOO,693.9209501430319,605.4187997991246,782.4231004869391
GP2,Mat32,Bin,WAIC,678.2947927474131,594.3313632855804,762.2582222092458
GP2,Mat32,Bin,SLH,0.6358019956125448,0.0,0.0
GP2,Mat32,Bin,CHS,54.511132804286724,0.0,0.0
GP2,Mat32,Bin,DBS,0.5484849143884916,0.0,0.0
GP2,Mat32,BBin,LPPD,116.30800527051741,102.89049427835302,123.82880118707237
GP2,Mat32,BBin,LOSS,567.9315838554638,556.7667243017985,582.5332875018214
GP2,Mat32,BBin,LOO,678.8541146233873,608.5072219422946,749.2010073044801
GP2,Mat32,BBin,WAIC,671.1043139139283,602.5685319748756,739.6400958529811
GP2,Mat32,BBin,SLH,0.6358019956125448,0.0,0.0
GP2,Mat32,BBin,CHS,54.511132804286724,0.0,0.0
GP2,Mat32,BBin,DBS,0.5484849143884915,0.0,0.0
GP2,Mat52,Bin,LPPD,117.85234797040359,99.44450893705438,125.13447148144742
GP2,Mat52,Bin,LOSS,562.337713354827,550.2648957713125,579.985525591843
GP2,Mat52,Bin,LOO,705.2104806995546,618.4404272168061,791.9805341823031
GP2,Mat52,Bin,WAIC,690.2679134148096,606.4124665211656,774.1233603084537
GP2,Mat52,Bin,SLH,0.6358019956125448,0.0,0.0
GP2,Mat52,Bin,CHS,54.511132804286724,0.0,0.0
GP2,Mat52,Bin,DBS,0.5484849143884916,0.0,0.0
GP2,Mat52,BBin,LPPD,113.1248798281131,100.08682183109686,120.3928348508622
GP2,Mat52,BBin,LOSS,567.8571089059292,557.0801402379648,581.2920234092156
GP2,Mat52,BBin,LOO,682.5131146055475,611.684192311419,753.3420368996759
GP2,Mat52,BBin,WAIC,678.5059973549149,607.5323889265851,749.4796057832448
GP2,Mat52,BBin,SLH,0.6358019956125448,0.0,0.0
GP2,Mat52,BBin,CHS,54.511132804286724,0.0,0.0
GP2,Mat52,BBin,DBS,0.5484849143884916,0.0,0.0
GP2,ExpQ,Bin,LPPD,113.6084080192712,92.04540599907857,124.19765954257164
GP2,ExpQ,Bin,LOSS,581.0308225092813,567.5721315664568,602.414757524918
GP2,ExpQ,Bin,LOO,715.2332584110143,642.9815528034236,787.484964018605
GP2,ExpQ,Bin,WAIC,697.6211454113383,624.9699343696705,770.2723564530061
GP2,ExpQ,Bin,SLH,0.6358019956125448,0.0,0.0
GP2,ExpQ,Bin,CHS,54.511132804286724,0.0,0.0
GP2,ExpQ,Bin,DBS,0.5484849143884915,0.0,0.0
GP2,ExpQ,BBin,LPPD,109.40524076040302,92.7919909756344,118.60162984294269
GP2,ExpQ,BBin,LOSS,576.757429927472,565.3249525996706,592.845951729454
GP2,ExpQ,BBin,LOO,683.8354068436333,620.2677272356659,747.4030864516008
GP2,ExpQ,BBin,WAIC,681.0451436774371,617.4360339739485,744.6542533809256
GP2,ExpQ,BBin,SLH,0.6358019956125448,0.0,0.0
GP2,ExpQ,BBin,CHS,54.511132804286724,0.0,0.0
GP2,ExpQ,BBin,DBS,0.5484849143884915,0.0,0.0
GP3,Exp,Bin,LPPD,114.00316571694702,89.91338286932499,123.36011675292356
GP3,Exp,Bin,LOSS,392.1709292985778,384.1799866248484,405.5574462008783
GP3,Exp,Bin,LOO,687.088560384424,610.3300215556338,763.8470992132142
GP3,Exp,Bin,WAIC,682.4029550178105,607.1245839257417,757.6813261098794
GP3,Exp,Bin,SLH,0.6358019956125448,0.0,0.0
GP3,Exp,Bin,CHS,54.511132804286724,0.0,0.0
GP3,Exp,Bin,DBS,0.5484849143884916,0.0,0.0
GP3,Exp,BBin,LPPD,83.93388803259879,70.21928009747504,90.0352037047983
GP3,Exp,BBin,LOSS,420.0560941067672,412.9978905650866,431.88899228484405
GP3,Exp,BBin,LOO,776.149637791304,711.4452189526253,840.8540566299828
GP3,Exp,BBin,WAIC,774.92259143749,710.4810863816552,839.3640964933248
GP3,Exp,BBin,SLH,0.5125890534877844,0.0,0.0
GP3,Exp,BBin,CHS,28.224761973918284,0.0,0.0
GP3,Exp,BBin,DBS,0.6669607088802645,0.0,0.0
GP3,Mat32,Bin,LPPD,115.38165524949738,103.33751431787725,120.98237831831298
GP3,Mat32,Bin,LOSS,385.8811422814109,377.9660307092594,398.4344854575568
GP3,Mat32,Bin,LOO,686.3912347660716,602.4902829662108,770.2921865659325
GP3,Mat32,Bin,WAIC,684.3195746981672,600.6629296083794,767.9762197879551
GP3,Mat32,Bin,SLH,0.6358019956125448,0.0,0.0
GP3,Mat32,Bin,CHS,54.511132804286724,0.0,0.0
GP3,Mat32,Bin,DBS,0.5484849143884915,0.0,0.0
GP3,Mat32,BBin,LPPD,110.79619616339218,96.74133026247969,119.674966138792
GP3,Mat32,BBin,LOSS,389.23044094525557,381.6805132434884,401.69558838104865
GP3,Mat32,BBin,LOO,680.7767490045203,612.7529131131455,748.8005848958951
GP3,Mat32,BBin,WAIC,677.6624013304026,610.2776093996292,745.0471932611761
GP3,Mat32,BBin,SLH,0.6358019956125448,0.0,0.0
GP3,Mat32,BBin,CHS,54.511132804286724,0.0,0.0
GP3,Mat32,BBin,DBS,0.5484849143884915,0.0,0.0
GP3,Mat52,Bin,LPPD,110.78671964064674,86.37320141873974,120.0671576973566
GP3,Mat52,Bin,LOSS,397.58363456445113,389.9584047643993,409.6730014992366
GP3,Mat52,Bin,LOO,700.1855622002904,612.9950665661593,787.3760578344215
GP3,Mat52,Bin,WAIC,691.4007503274523,607.2177556473273,775.5837450075774
GP3,Mat52,Bin,SLH,0.6358019956125448,0.0,0.0
GP3,Mat52,Bin,CHS,54.511132804286724,0.0,0.0
GP3,Mat52,Bin,DBS,0.5484849143884915,0.0,0.0
GP3,Mat52,BBin,LPPD,82.29199515915771,68.67870005051955,89.28033718317636
GP3,Mat52,BBin,LOSS,424.3694087607596,416.8465263234574,436.89034242533495
GP3,Mat52,BBin,LOO,780.4147728019652,711.1500201864496,849.6795254174808
GP3,Mat52,BBin,WAIC,779.1281577952976,710.0130519434621,848.2432636471332
GP3,Mat52,BBin,SLH,0.5125890534877844,0.0,0.0
GP3,Mat52,BBin,CHS,28.224761973918284,0.0,0.0
GP3,Mat52,BBin,DBS,0.6669607088802645,0.0,0.0
GP3,ExpQ,Bin,LPPD,113.97936548133245,98.99636099206012,120.53848546845767
GP3,ExpQ,Bin,LOSS,399.5438945869304,391.9306923118185,412.03267893646904
GP3,ExpQ,Bin,LOO,700.9475145657786,612.1931102894671,789.7019188420902
GP3,ExpQ,Bin,WAIC,694.2835650237762,607.9658858529546,780.6012441945978
GP3,ExpQ,Bin,SLH,0.6358019956125448,0.0,0.0
GP3,ExpQ,Bin,CHS,54.511132804286724,0.0,0.0
GP3,ExpQ,Bin,DBS,0.5484849143884916,0.0,0.0
GP3,ExpQ,BBin,LPPD,110.62842241826779,95.95469734535898,118.47035403815073
GP3,ExpQ,BBin,LOSS,394.1740057337406,386.91470248249004,406.12896139041663
GP3,ExpQ,BBin,LOO,688.6121922923137,621.5156764528837,755.7087081317437
GP3,ExpQ,BBin,WAIC,680.7043217373978,614.9927009668344,746.4159425079612
GP3,ExpQ,BBin,SLH,0.6358019956125448,0.0,0.0
GP3,ExpQ,BBin,CHS,54.511132804286724,0.0,0.0
GP3,ExpQ,BBin,DBS,0.5484849143884916,0.0,0.0
